gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4936212009	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178298841	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.897852	-73.911445	190.0						2023-08-13T11:47:27	13	8	2023	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	178298841		kenelma perez	2023-08-14T01:56:06	CC_BY_NC_4_0	kenelma perez	kenelma perez			2025-04-16T11:02:07.076Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936104991	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/159559923	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Texas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.8056	-96.752747	24.0						2023-05-03T20:17:04	3	5	2023	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	159559923		Jordan Michel	2023-05-04T01:26:20	CC_BY_NC_4_0	Jordan Michel	Jordan Michel			2025-04-16T04:38:33.386Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936097005	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/213549075	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Texas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.352426	-95.589792							2024-04-28T17:33	28	4	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	213549075		Alexis Smith	2024-05-04T23:13:45	CC_BY_4_0	Alexis Smith	Alexis Smith			2025-04-16T11:43:33.295Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936094377	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/222977560	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.869107	-79.08271	17.0						2024-06-15T18:48:49	15	6	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	222977560		Kirstie S	2024-06-15T23:41:12	CC0_1_0	Kirstie S	Kirstie S			2025-04-16T05:39:09.833Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936041785	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/170839220	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Maryland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.660705	-77.009256	3702.0						2023-07-03T09:26:21	3	7	2023	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	170839220		River Ahlquist	2023-07-03T14:18:22	CC_BY_4_0	River Ahlquist	River Ahlquist			2025-04-16T04:50:03.960Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936041744	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/168564697	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.837367	-73.152642	12.0						2023-06-20T18:28:08	20	6	2023	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	168564697		David LaMagna	2023-06-20T22:30:29	CC_BY_4_0	David LaMagna	David LaMagna			2025-04-16T04:47:47.121Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936004486	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/237488665	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Georgia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.22562	-85.182388	140.0						2024-08-23T12:55:16	23	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	237488665		julianlowrey	2024-08-23T16:56:10	CC_BY_NC_4_0	julianlowrey	julianlowrey			2025-04-16T05:53:41.400Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935963071	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/161360877	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Texas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	30.417839	-97.788964							2023-05-12T22:52	12	5	2023	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	161360877		Becky Brenner	2023-05-13T07:26:43	CC_BY_NC_4_0	Becky Brenner	Becky Brenner			2025-04-16T10:41:44.335Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935946577	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/167476468	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Maryland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.220172	-76.801103	4.0						2023-06-14T20:49:31	14	6	2023	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	167476468		salsmans	2023-06-15T03:40:33	CC_BY_NC_4_0	salsmans	salsmans			2025-04-16T04:46:42.020Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935883884	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/223633155	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.65995	-73.983152	97.0						2024-06-18T17:45:12	18	6	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	223633155		oxydoras	2024-08-27T14:59:25	CC_BY_NC_4_0	curioscatto	curioscatto			2025-04-16T06:14:29.953Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935858812	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/237988887	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		New Jersey	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.773125	-75.292762	8.0						2024-08-25T21:34:01	25	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	237988887		Braydon L	2024-08-26T01:34:24	CC_BY_NC_4_0	Braydon L	Braydon L			2025-04-16T05:54:11.127Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935849268	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/237519599	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.100954	-78.892045	28592.0						2024-08-23T16:04:48	23	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	237519599		lanyashapiro	2024-08-23T20:06:26	CC_BY_NC_4_0	lanyashapiro	lanyashapiro			2025-04-16T12:11:32.946Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935841856	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/237095493	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.097328	-80.75695	103.0						2024-08-20T21:01	20	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	237095493		brownheadednuthatch	2024-08-21T13:27:35	CC_BY_NC_4_0	brownheadednuthatch	brownheadednuthatch			2025-04-16T05:53:19.114Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935796847	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/228945260	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Iowa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.877967	-91.826044	1025.0						2024-07-10T10:07	10	7	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	228945260		eeyipes	2024-07-13T02:24:56	CC_BY_4_0	eeyipes	eeyipes			2025-04-16T05:45:39.935Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935761122	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/224707208	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.828558	-73.948113							2024-06-23T13:24:33	23	6	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	224707208		jholmes	2024-06-23T18:56:13	CC_BY_NC_4_0	jholmes	jholmes			2025-04-16T05:40:55.521Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935745728	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/227581334	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Kentucky	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.938254	-84.466953	11.0						2024-07-06T14:35:43	6	7	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	227581334		Lila Schwarzell	2024-07-06T18:35:58	CC_BY_NC_4_0	Lila Schwarzell	Lila Schwarzell			2025-04-16T05:44:11.020Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935732268	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/161336705	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Texas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.953107	-96.471244	10.0						2023-05-12T12:02:58	12	5	2023	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	161336705		Sandra Horton	2023-05-13T02:36:18	CC_BY_NC_4_0	Sandra Horton	Sandra Horton			2025-04-16T04:40:18.107Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935718650	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/237129477	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.991213	-78.890645	14.0						2024-08-21T12:37:06	21	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	237129477		Randy Herman	2024-08-21T16:58:49	CC_BY_NC_4_0	Randy Herman	Randy Herman			2025-04-16T06:28:18.597Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935716382	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/220389363	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Illinois	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.801643	-87.905291	27723.0						2024-06-02T20:14	2	6	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	220389363		Lauren Kovanko	2024-06-04T02:35:41	CC_BY_NC_4_0	Lauren Kovanko	Lauren Kovanko			2025-04-16T05:36:40.468Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935680992	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/238674154	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.355838	-80.965808	2.0						2024-08-25T09:09	25	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	238674154		QuinnBurgess	2024-08-29T22:13:10	CC_BY_NC_4_0	QuinnBurgess	QuinnBurgess			2025-04-16T05:54:48.453Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935675070	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/237839031	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.81747	-81.180409	193.0						2024-08-25T07:55	25	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	237839031		Tiffany Huffman	2024-08-25T12:27:04	CC_BY_4_0	Tiffany Huffman	Tiffany Huffman			2025-04-16T06:29:03.559Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935658027	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/226171960	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Ohio	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.744507	-82.489702	73.0						2024-06-27T21:40	27	6	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	226171960		Susan Moore	2024-06-30T13:13:35	CC_BY_NC_4_0	Susan Moore	Susan Moore			2025-04-16T11:58:43.911Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926294623	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236986558	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.099858	-80.75654	114.0						2024-08-19T17:34	19	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236986558		brownheadednuthatch	2024-08-20T20:57:48	CC_BY_NC_4_0	brownheadednuthatch	brownheadednuthatch			2025-04-16T05:53:13.232Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926232044	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/235986962	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.186207	-88.350211	748.0						2024-08-07T10:26	7	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	235986962		Kevin	2024-08-15T22:05:12	CC_BY_NC_4_0	Kevin	Kevin			2025-04-16T05:52:20.702Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926192032	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236012632	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.097306	-80.757177	85.0						2024-08-15T21:22	15	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236012632		brownheadednuthatch	2024-08-16T01:39:42	CC_BY_NC_4_0	brownheadednuthatch	brownheadednuthatch			2025-04-16T05:52:21.936Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926170190	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/222067998	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Alabama	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.376858	-86.801427	28984.0						2024-06-11T10:38:54	11	6	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	222067998		Joel	2024-06-11T17:18:03	CC_BY_NC_4_0	Joel	Joel			2025-04-16T05:38:17.512Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926156720	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236369404	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Ohio	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.694837	-83.473562	1.0						2024-08-06T07:50	6	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236369404		Paul Jacyk	2024-08-17T21:05:26	CC_BY_NC_4_0	Paul Jacyk	Paul Jacyk			2025-04-16T12:10:17.285Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926150943	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/226569677	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		New Jersey	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.878519	-74.397533	27877.0						2024-07-01T19:45:51	1	7	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	226569677		mikedrew	2024-07-01T23:46:11	CC_BY_NC_4_0	mikedrew	mikedrew			2025-04-16T05:43:04.454Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926139468	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236709049	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Pennsylvania	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.067782	-76.23883							2024-06-28T11:13:54	28	6	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236709049		Richard Hilliard	2024-08-19T12:56:20	CC_BY_4_0	Richard Hilliard	Richard Hilliard			2025-04-16T06:27:55.432Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926115226	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/235740308	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Illinois	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.967503	-87.6968	15.0						2024-08-04T16:15:46	4	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	235740308		Maria Hlohowskyj	2024-08-14T15:56:47	CC_BY_4_0	Maria Hlohowskyj	Maria Hlohowskyj			2025-04-16T05:52:08.118Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926047199	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236182884	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.852222	-78.870046	28620.0						2024-08-16T19:48:57	16	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236182884		emmakaminsky	2024-08-16T23:50:05	CC_BY_NC_4_0	emmakaminsky	emmakaminsky			2025-04-16T05:52:30.612Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4926028505	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236021517	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		District of Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.895292	-77.064072	5.0						2024-06-18T19:35:45	18	6	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236021517		samstrich	2024-08-16T02:55:03	CC_BY_NC_4_0	samstrich	samstrich			2025-04-16T05:52:22.331Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4925933956	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236213984	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		North Carolina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.614784	-78.766728	28649.0						2024-08-16T23:04	16	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236213984		scarabaeus-amicus	2024-08-17T04:08:20	CC_BY_NC_4_0	scarabaeus-amicus	scarabaeus-amicus			2025-04-16T05:52:31.503Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4925899893	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234624409	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Illinois	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.478977	-88.179147							2024-08-06T21:14	6	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	234624409		humuhumu22	2024-08-09T02:03:25	CC_BY_NC_4_0	augochlora	augochlora			2025-04-16T05:51:05.270Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4925874710	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236760823	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Connecticut	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.022267	-73.650485	4.0						2024-07-02T18:45:59	2	7	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236760823		reidarodgers	2024-08-19T18:02:55	CC_BY_NC_4_0	reidarodgers	reidarodgers			2025-04-16T05:53:01.203Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4925839475	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/236323943	Animalia	Arthropoda	Insecta	Coleoptera	Lampyridae	Photinus	Photinus pyralis		SPECIES	Photinus pyralis (Linnaeus, 1767)	Photinus pyralis		US		Texas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.551033	-97.876676	29093.0						2024-08-16T23:15:34	16	8	2024	1162763	1162763	HUMAN_OBSERVATION	iNaturalist	Observations	236323943		Leif	2024-08-17T17:34:22	CC_BY_NC_4_0	Leif	Leif			2025-04-16T12:10:14.513Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
